mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,param_model__kernel,param_model__probability,param_model__random_state,param_selector__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6593955039978028,0.026108543841428397,0.05813164710998535,0.003808325164412075,1,scale,rbf,True,42,40,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.4811715481171548,0.43147208121827413,0.4435146443514644,0.4327731092436975,0.47280334728033474,0.4523469460421851,0.020718236691295945,37
0.855095386505127,0.0634079964119132,0.07605276107788086,0.005042059706514591,1,scale,rbf,True,42,60,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.5104602510460251,0.47715736040609136,0.48535564853556484,0.4789915966386555,0.4309623430962343,0.4765854399445142,0.025737144499622493,9
0.9894160270690918,0.054459108249442015,0.07648272514343261,0.004718039273915213,1,scale,rbf,True,42,80,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.5397489539748954,0.4467005076142132,0.5230125523012552,0.46638655462184875,0.4476987447698745,0.4847094626564174,0.03910671334095497,1
1.143630361557007,0.029840497692298303,0.08348331451416016,0.005034210423002307,1,scale,rbf,True,42,100,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.49372384937238495,0.4467005076142132,0.5271966527196653,0.44537815126050423,0.46443514644351463,0.47548686148205654,0.03118916235698646,11
1.1821745395660401,0.050430621519435136,0.08371620178222657,0.0019953758591327803,1,scale,rbf,True,42,all,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.4811715481171548,0.43147208121827413,0.502092050209205,0.4117647058823529,0.47280334728033474,0.4598607465414643,0.033239403222910566,31
1.0459898948669433,0.04342206698577898,0.01986222267150879,0.0019482362974243353,1,scale,linear,True,42,40,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.497907949790795,0.4416243654822335,0.4393305439330544,0.4117647058823529,0.47280334728033474,0.4526861824737541,0.029748992189773515,33
1.1499959468841552,0.06544369642835278,0.020933771133422853,0.004501759899742642,1,scale,linear,True,42,60,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.4895397489539749,0.41624365482233505,0.4686192468619247,0.453781512605042,0.41422594142259417,0.44848202093317424,0.02943508363585014,55
1.114565944671631,0.07237048230630777,0.019307518005371095,0.00228238823095677,1,scale,linear,True,42,80,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.45188284518828453,0.4619289340101523,0.41841004184100417,0.4117647058823529,0.41422594142259417,0.4316424936688776,0.0209785643883721,113
1.063838005065918,0.04048120224851518,0.02072134017944336,0.001286942586287658,1,scale,linear,True,42,100,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.4602510460251046,0.4365482233502538,0.41841004184100417,0.42016806722689076,0.4225941422594142,0.4315943041405335,0.01569163310335289,117
1.0444204330444335,0.0495784132845667,0.022988128662109374,0.0031570863344893146,1,scale,linear,True,42,all,"{'model__C': 1, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.45188284518828453,0.4365482233502538,0.4602510460251046,0.46638655462184875,0.4225941422594142,0.44753256228898114,0.015992112507294244,59
0.7821276187896729,0.032349828321114646,0.06988673210144043,0.006712495482522445,1,auto,rbf,True,42,40,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.4811715481171548,0.43147208121827413,0.4435146443514644,0.4327731092436975,0.47280334728033474,0.4523469460421851,0.020718236691295945,37
0.9846085548400879,0.03485706810303818,0.0729555606842041,0.0025545880539861055,1,auto,rbf,True,42,60,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.5104602510460251,0.47715736040609136,0.48535564853556484,0.4789915966386555,0.4309623430962343,0.4765854399445142,0.025737144499622493,9
1.004377841949463,0.015154846671331932,0.0756880760192871,0.002677150862647231,1,auto,rbf,True,42,80,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.5397489539748954,0.4467005076142132,0.5230125523012552,0.46638655462184875,0.4476987447698745,0.4847094626564174,0.03910671334095497,1
1.1395801067352296,0.02814820146044805,0.08595848083496094,0.005804403012891467,1,auto,rbf,True,42,100,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.49372384937238495,0.4467005076142132,0.5271966527196653,0.44537815126050423,0.46443514644351463,0.47548686148205654,0.03118916235698646,11
1.2075660705566407,0.05664484882019934,0.08507447242736817,0.008139982061941,1,auto,rbf,True,42,all,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.4811715481171548,0.43147208121827413,0.502092050209205,0.4117647058823529,0.47280334728033474,0.4598607465414643,0.033239403222910566,31
1.0694819927215575,0.041931380806071734,0.01898183822631836,0.0032651309963358612,1,auto,linear,True,42,40,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.497907949790795,0.4416243654822335,0.4393305439330544,0.4117647058823529,0.47280334728033474,0.4526861824737541,0.029748992189773515,33
1.1477946758270263,0.07036537349491319,0.01936450004577637,0.0010684398451626645,1,auto,linear,True,42,60,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.4895397489539749,0.41624365482233505,0.4686192468619247,0.453781512605042,0.41422594142259417,0.44848202093317424,0.02943508363585014,55
1.0750816345214844,0.07092528772015931,0.018494653701782226,0.001612109456316216,1,auto,linear,True,42,80,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.45188284518828453,0.4619289340101523,0.41841004184100417,0.4117647058823529,0.41422594142259417,0.4316424936688776,0.0209785643883721,113
1.06342453956604,0.0407589739032217,0.02546534538269043,0.007253659919711448,1,auto,linear,True,42,100,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.4602510460251046,0.4365482233502538,0.41841004184100417,0.42016806722689076,0.4225941422594142,0.4315943041405335,0.01569163310335289,117
1.0391855239868164,0.06477063933638733,0.02134404182434082,0.0016428953330652914,1,auto,linear,True,42,all,"{'model__C': 1, 'model__gamma': 'auto', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.45188284518828453,0.4365482233502538,0.4602510460251046,0.46638655462184875,0.4225941422594142,0.44753256228898114,0.015992112507294244,59
1.3613346576690675,0.12246989163665147,0.08205227851867676,0.013866202060771856,1,0.1,rbf,True,42,40,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.4100418410041841,0.43147208121827413,0.42677824267782427,0.3403361344537815,0.4351464435146444,0.4087549485737417,0.035270975231417756,121
1.678851270675659,0.14196775275329657,0.08820152282714844,0.018445081356538114,1,0.1,rbf,True,42,60,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.3723849372384937,0.3401015228426396,0.3514644351464435,0.2647058823529412,0.3472803347280335,0.3351874224617103,0.036841907261288345,128
1.3962403774261474,0.0847532821730372,0.07718448638916016,0.0063375737096300795,1,0.1,rbf,True,42,80,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.32217573221757323,0.24873096446700507,0.18410041841004185,0.17647058823529413,0.27615062761506276,0.24152566618899543,0.055290251722129216,132
1.5444064617156983,0.047536326519275085,0.09915857315063477,0.020795198025177174,1,0.1,rbf,True,42,100,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.19665271966527198,0.18274111675126903,0.14225941422594143,0.15126050420168066,0.15481171548117154,0.16554509406506696,0.020614875093812948,139
1.701496458053589,0.11385843707949676,0.10005626678466797,0.027969497609617887,1,0.1,rbf,True,42,all,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.18828451882845187,0.17766497461928935,0.13389121338912133,0.14705882352941177,0.14644351464435146,0.15866860900212515,0.020669414145757938,140
1.0324487686157227,0.0401900023379087,0.021930360794067384,0.0038630432503022273,1,0.1,linear,True,42,40,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.497907949790795,0.4416243654822335,0.4393305439330544,0.4117647058823529,0.47280334728033474,0.4526861824737541,0.029748992189773515,33
1.1783331394195558,0.05626262792120174,0.020647096633911132,0.002318198118464117,1,0.1,linear,True,42,60,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.4895397489539749,0.41624365482233505,0.4686192468619247,0.453781512605042,0.41422594142259417,0.44848202093317424,0.02943508363585014,55
1.099552536010742,0.05467137237080739,0.020613813400268556,0.0021883786765512048,1,0.1,linear,True,42,80,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.45188284518828453,0.4619289340101523,0.41841004184100417,0.4117647058823529,0.41422594142259417,0.4316424936688776,0.0209785643883721,113
1.0571302890777587,0.057162634646880955,0.02015576362609863,0.0013873491083741425,1,0.1,linear,True,42,100,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.4602510460251046,0.4365482233502538,0.41841004184100417,0.42016806722689076,0.4225941422594142,0.4315943041405335,0.01569163310335289,117
1.0342558383941651,0.046633011272348084,0.022987985610961915,0.004483744263441185,1,0.1,linear,True,42,all,"{'model__C': 1, 'model__gamma': 0.1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.45188284518828453,0.4365482233502538,0.4602510460251046,0.46638655462184875,0.4225941422594142,0.44753256228898114,0.015992112507294244,59
1.333655834197998,0.04239357321587768,0.06827921867370605,0.0019709203561037733,1,1,rbf,True,42,40,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.12552301255230125,0.1218274111675127,0.12133891213389121,0.12184873949579832,0.1297071129707113,0.12404903766404296,0.003203377431886304,141
1.4562757015228271,0.05807937623021941,0.07981104850769043,0.004806981053599167,1,1,rbf,True,42,60,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.12552301255230125,0.1218274111675127,0.12133891213389121,0.12184873949579832,0.1297071129707113,0.12404903766404296,0.003203377431886304,141
1.3716373443603516,0.05318328593458637,0.0766568660736084,0.0033018450602772167,1,1,rbf,True,42,80,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.12552301255230125,0.1218274111675127,0.12133891213389121,0.12184873949579832,0.12552301255230125,0.12321221758036094,0.0018955517080053801,150
1.501339864730835,0.03885654980659208,0.08450865745544434,0.005216058955106253,1,1,rbf,True,42,100,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.12552301255230125,0.1218274111675127,0.12133891213389121,0.12184873949579832,0.12552301255230125,0.12321221758036094,0.0018955517080053801,150
1.5007790088653565,0.06586069707926491,0.09122796058654785,0.006467879754044402,1,1,rbf,True,42,all,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.12552301255230125,0.1218274111675127,0.12133891213389121,0.12184873949579832,0.1297071129707113,0.12404903766404296,0.003203377431886304,141
1.0643729209899901,0.05200732543768228,0.018607568740844727,0.0006231603354175434,1,1,linear,True,42,40,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.497907949790795,0.4416243654822335,0.4393305439330544,0.4117647058823529,0.47280334728033474,0.4526861824737541,0.029748992189773515,33
1.1639040946960448,0.06375039513325402,0.020165014266967773,0.0010956686090009334,1,1,linear,True,42,60,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.4895397489539749,0.41624365482233505,0.4686192468619247,0.453781512605042,0.41422594142259417,0.44848202093317424,0.02943508363585014,55
1.0778878211975098,0.07935093507693775,0.018922853469848632,0.001359025983052018,1,1,linear,True,42,80,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.45188284518828453,0.4619289340101523,0.41841004184100417,0.4117647058823529,0.41422594142259417,0.4316424936688776,0.0209785643883721,113
1.10324387550354,0.06762158480801256,0.02427082061767578,0.0030260581091538425,1,1,linear,True,42,100,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.4602510460251046,0.4365482233502538,0.41841004184100417,0.42016806722689076,0.4225941422594142,0.4315943041405335,0.01569163310335289,117
1.0107107639312745,0.05778428430986886,0.021474504470825197,0.0020975787606869615,1,1,linear,True,42,all,"{'model__C': 1, 'model__gamma': 1, 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.45188284518828453,0.4365482233502538,0.4602510460251046,0.46638655462184875,0.4225941422594142,0.44753256228898114,0.015992112507294244,59
0.9743870258331299,0.04104732525118328,0.0646472454071045,0.004494125710790923,10,scale,rbf,True,42,40,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.4769874476987448,0.41624365482233505,0.4309623430962343,0.3949579831932773,0.47280334728033474,0.4383909552181852,0.031956258263569716,83
1.0887566089630127,0.030497688654110407,0.07295851707458496,0.006350586584385772,10,scale,rbf,True,42,60,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.5271966527196653,0.4416243654822335,0.4309623430962343,0.4957983193277311,0.4393305439330544,0.46698244491178376,0.03784498116047034,19
1.1542815685272216,0.045177455721780654,0.0726654052734375,0.0047278726656492945,10,scale,rbf,True,42,80,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.5732217573221757,0.4720812182741117,0.4351464435146444,0.46638655462184875,0.46443514644351463,0.4822542240352591,0.04725892001079779,3
1.3449910640716554,0.046749236400579666,0.08556780815124512,0.004263503380393736,10,scale,rbf,True,42,100,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.5271966527196653,0.4416243654822335,0.4895397489539749,0.4579831932773109,0.4435146443514644,0.4719717209569298,0.03251115130469582,13
1.3542664051055908,0.0782548228991646,0.08412199020385742,0.0034441597367823283,10,scale,rbf,True,42,all,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.5188284518828452,0.4263959390862944,0.4895397489539749,0.4369747899159664,0.4560669456066946,0.465561175089155,0.03421582178905401,25
5.978327751159668,0.3312708119547959,0.017600440979003908,0.0014963838565683382,10,scale,linear,True,42,40,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.47280334728033474,0.4467005076142132,0.41841004184100417,0.42436974789915966,0.4602510460251046,0.4445069381319633,0.020687821913432887,67
3.3152263164520264,0.2175598519072082,0.01903815269470215,0.0008575363727316682,10,scale,linear,True,42,60,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.4811715481171548,0.41624365482233505,0.4560669456066946,0.47478991596638653,0.39330543933054396,0.4443155007686229,0.03410340031824938,71
1.6018775939941405,0.20369217174844095,0.018868160247802735,0.0015492943059585457,10,scale,linear,True,42,80,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 80}",0.4476987447698745,0.4365482233502538,0.4351464435146444,0.4369747899159664,0.41422594142259417,0.4341188285946666,0.010911054483756118,105
1.1195637702941894,0.06021955782571376,0.023053550720214845,0.002563961880197914,10,scale,linear,True,42,100,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 100}",0.4769874476987448,0.43147208121827413,0.41841004184100417,0.4369747899159664,0.41841004184100417,0.43645088050299874,0.0215370375059433,85
1.0416054248809814,0.04821907096303238,0.023222827911376955,0.0018015062991332896,10,scale,linear,True,42,all,"{'model__C': 10, 'model__gamma': 'scale', 'model__kernel': 'linear', 'model__probability': True, 'model__random_state': 42, 'selector__k': 'all'}",0.4602510460251046,0.4365482233502538,0.46443514644351463,0.46638655462184875,0.42677824267782427,0.45087984262370917,0.01611400796066305,39
0.9493431091308594,0.021114698786415812,0.0639315128326416,0.004381464201424492,10,auto,rbf,True,42,40,"{'model__C': 10, 'model__gamma': 'auto', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 40}",0.4769874476987448,0.41624365482233505,0.4309623430962343,0.3949579831932773,0.47280334728033474,0.4383909552181852,0.031956258263569716,83
1.1157829761505127,0.04142746601728742,0.07743706703186035,0.0024268923699654475,10,auto,rbf,True,42,60,"{'model__C': 10, 'model__gamma': 'auto', 'model__kernel': 'rbf', 'model__probability': True, 'model__random_state': 42, 'selector__k': 60}",0.5271966527196653,0.4416243654822335,0.4309623430962343,0.4957983193277311,0.4393305439330544,0.46698244491178376,0.03784498116047034,19
